K,Time,ARI,AMI,algo,dataset,N,M,TrueK,id,index,distance,agg
2.0,1.9315056089999985,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,105,wb_index,euclidean,amin
3.0,1.9308701399999961,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,105,xu_index,euclidean,amin
2.0,2.8831321050000014,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,105,silhouette,-,wss_min
3.0,2.0064150350000034,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,elbow_11,conventional,mean
4.0,2.0063780980000026,0.6206329421473108,0.6300703169604691,kmeans,iris,150,3,3,110,elbow_22,conventional,mean
3.0,2.006374643000001,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,elbow_12,conventional,mean
20.0,2.0063737119999985,0.2467775974995351,0.37300579734552847,kmeans,iris,150,3,3,110,elbow_21,conventional,mean
5.0,2.006373692000004,0.4578295847516546,0.5369406818993415,kmeans,iris,150,3,3,110,elbow_33,conventional,mean
2.0,2.027508146999999,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,110,calinski_harabasz,conventional,mean
11.0,2.0316426880000016,0.3543217989831061,0.4342143320845845,kmeans,iris,150,3,3,110,hartigan,conventional,mean
5.0,2.029100778,0.4578295847516546,0.5369406818993415,kmeans,iris,150,3,3,110,wb_index,conventional,mean
30.0,2.0321749020000013,0.17941646203388475,0.32894947031162003,kmeans,iris,150,3,3,110,xu_index,conventional,mean
3.0,2.0063799730000014,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,elbow_11,conventional,amin
4.0,2.006369481,0.6206329421473108,0.6300703169604691,kmeans,iris,150,3,3,110,elbow_22,conventional,amin
3.0,2.0063682420000006,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,elbow_12,conventional,amin
4.0,2.006368254999998,0.6206329421473108,0.6300703169604691,kmeans,iris,150,3,3,110,elbow_21,conventional,amin
5.0,2.006366852000003,0.4578295847516546,0.5369406818993415,kmeans,iris,150,3,3,110,elbow_33,conventional,amin
3.0,2.0270147460000025,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,calinski_harabasz,conventional,amax
11.0,2.024162572999998,0.3543217989831061,0.4342143320845845,kmeans,iris,150,3,3,110,hartigan,conventional,amin
3.0,2.0253710640000016,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,wb_index,conventional,amin
30.0,2.026176600000003,0.17941646203388475,0.32894947031162003,kmeans,iris,150,3,3,110,xu_index,conventional,amin
5.0,1.8478339310000003,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,110,elbow_11,euclidean,mean
4.0,1.8478202279999998,0.6206329421473108,0.6300703169604691,kmeans,iris,150,3,3,110,elbow_22,euclidean,mean
3.0,1.8478125669999983,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,elbow_12,euclidean,mean
5.0,1.8478113709999988,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,110,elbow_21,euclidean,mean
5.0,1.8478104669999986,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,110,elbow_33,euclidean,mean
2.0,1.8651073310000008,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,110,calinski_harabasz,euclidean,mean
5.0,1.865269142999999,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,110,hartigan,euclidean,mean
2.0,1.8665660369999983,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,110,wb_index,euclidean,mean
3.0,1.8646433420000008,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,xu_index,euclidean,mean
3.0,1.8478173200000008,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,elbow_11,euclidean,amin
4.0,1.847806277,0.6206329421473108,0.6300703169604691,kmeans,iris,150,3,3,110,elbow_22,euclidean,amin
3.0,1.8478051999999998,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,elbow_12,euclidean,amin
27.0,1.847803932999998,0.16602876575336012,0.33589573962083363,kmeans,iris,150,3,3,110,elbow_21,euclidean,amin
5.0,1.8478053679999995,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,110,elbow_33,euclidean,amin
2.0,1.8643616129999998,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,110,calinski_harabasz,euclidean,amax
6.0,1.8647242219999995,0.42262685788387316,0.5032604439108047,kmeans,iris,150,3,3,110,hartigan,euclidean,amin
2.0,1.8642222640000021,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,110,wb_index,euclidean,amin
3.0,1.8646140479999964,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,110,xu_index,euclidean,amin
2.0,2.714718154,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,110,silhouette,-,wss_min
3.0,2.1105264240000032,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,elbow_11,conventional,mean
4.0,2.109771083000002,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,110,elbow_22,conventional,mean
3.0,2.1097561580000033,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,elbow_12,conventional,mean
4.0,2.1097569299999996,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,110,elbow_21,conventional,mean
5.0,2.1097640360000014,0.46569394095542876,0.5398382524736515,rswap,iris,150,3,3,110,elbow_33,conventional,mean
3.0,2.1285933660000005,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,calinski_harabasz,conventional,mean
11.0,2.1283518970000017,0.3365309021240049,0.42802468258257026,rswap,iris,150,3,3,110,hartigan,conventional,mean
3.0,2.128389099000003,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,wb_index,conventional,mean
30.0,2.12817712,0.1494914623920739,0.3274345832287323,rswap,iris,150,3,3,110,xu_index,conventional,mean
3.0,2.109778126000002,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,elbow_11,conventional,amin
4.0,2.109752350000001,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,110,elbow_22,conventional,amin
3.0,2.109750229000003,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,elbow_12,conventional,amin
4.0,2.1097500999999994,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,110,elbow_21,conventional,amin
5.0,2.109750186000003,0.46569394095542876,0.5398382524736515,rswap,iris,150,3,3,110,elbow_33,conventional,amin
3.0,2.128170990000001,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,calinski_harabasz,conventional,amax
11.0,2.127879493000002,0.3365309021240049,0.42802468258257026,rswap,iris,150,3,3,110,hartigan,conventional,amin
3.0,2.1287456930000026,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,wb_index,conventional,amin
30.0,2.1286920170000023,0.1494914623920739,0.3274345832287323,rswap,iris,150,3,3,110,xu_index,conventional,amin
3.0,1.9544997189999975,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,elbow_11,euclidean,mean
4.0,1.9544567669999964,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,110,elbow_22,euclidean,mean
3.0,1.954440771999998,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,elbow_12,euclidean,mean
4.0,1.9544386399999958,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,110,elbow_21,euclidean,mean
5.0,1.9544629769999986,0.4670212076986913,0.5402934708474243,rswap,iris,150,3,3,110,elbow_33,euclidean,mean
2.0,1.9725337559999971,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,110,calinski_harabasz,euclidean,mean
6.0,1.973211047999996,0.42262685788387316,0.5032604439108046,rswap,iris,150,3,3,110,hartigan,euclidean,mean
2.0,1.9730449909999983,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,110,wb_index,euclidean,mean
3.0,1.9734472829999987,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,xu_index,euclidean,mean
3.0,1.9544538689999982,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,elbow_11,euclidean,amin
4.0,1.9544360409999975,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,110,elbow_22,euclidean,amin
3.0,1.9544356149999977,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,elbow_12,euclidean,amin
4.0,1.9544341599999981,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,110,elbow_21,euclidean,amin
5.0,1.9544346149999967,0.4670212076986913,0.5402934708474243,rswap,iris,150,3,3,110,elbow_33,euclidean,amin
2.0,1.9725263619999964,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,110,calinski_harabasz,euclidean,amax
6.0,1.9741247979999983,0.42262685788387316,0.5032604439108046,rswap,iris,150,3,3,110,hartigan,euclidean,amin
2.0,1.9725735130000004,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,110,wb_index,euclidean,amin
3.0,1.9736349829999966,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,110,xu_index,euclidean,amin
2.0,2.754560066,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,110,silhouette,-,wss_min
3.0,1.989744788000003,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,115,elbow_11,conventional,mean
4.0,1.989687336000003,0.6154018520832705,0.6280793983789,kmeans,iris,150,3,3,115,elbow_22,conventional,mean
3.0,1.9896813630000025,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,115,elbow_12,conventional,mean
5.0,1.9896769489999997,0.4578295847516546,0.5369406818993415,kmeans,iris,150,3,3,115,elbow_21,conventional,mean
5.0,1.9896770460000006,0.4578295847516546,0.5369406818993415,kmeans,iris,150,3,3,115,elbow_33,conventional,mean
2.0,2.0117699960000017,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,115,calinski_harabasz,conventional,mean
10.0,2.0102557749999974,0.3763695723147241,0.45986095877659705,kmeans,iris,150,3,3,115,hartigan,conventional,mean
5.0,2.0106135700000003,0.4578295847516546,0.5369406818993415,kmeans,iris,150,3,3,115,wb_index,conventional,mean
30.0,2.0090519470000032,0.1513472249215162,0.32132360097979407,kmeans,iris,150,3,3,115,xu_index,conventional,mean
3.0,1.989693219000003,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,115,elbow_11,conventional,amin
4.0,1.9896780720000002,0.6154018520832705,0.6280793983789,kmeans,iris,150,3,3,115,elbow_22,conventional,amin
3.0,1.9896745329999987,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,115,elbow_12,conventional,amin
4.0,1.9896728949999982,0.6154018520832705,0.6280793983789,kmeans,iris,150,3,3,115,elbow_21,conventional,amin
5.0,1.9896737709999996,0.4578295847516546,0.5369406818993415,kmeans,iris,150,3,3,115,elbow_33,conventional,amin
3.0,2.010489476,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,115,calinski_harabasz,conventional,amax
11.0,2.008853387000002,0.358175923268984,0.4424217260898149,kmeans,iris,150,3,3,115,hartigan,conventional,amin
3.0,2.0088730370000007,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,115,wb_index,conventional,amin
30.0,2.007322805000001,0.1513472249215162,0.32132360097979407,kmeans,iris,150,3,3,115,xu_index,conventional,amin
10.0,1.8555868379999971,0.3490626510063805,0.4451394032568587,kmeans,iris,150,3,3,115,elbow_11,euclidean,mean
5.0,1.8554653479999992,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,115,elbow_22,euclidean,mean
5.0,1.8554527629999988,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,115,elbow_12,euclidean,mean
10.0,1.8554481990000014,0.3490626510063805,0.4451394032568587,kmeans,iris,150,3,3,115,elbow_21,euclidean,mean
5.0,1.8554564379999974,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,115,elbow_33,euclidean,mean
2.0,1.8858797160000016,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,115,calinski_harabasz,euclidean,mean
5.0,1.8814241629999984,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,115,hartigan,euclidean,mean
2.0,1.8822937909999986,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,115,wb_index,euclidean,mean
2.0,1.8788564789999995,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,115,xu_index,euclidean,mean
12.0,1.8554713239999998,0.33983305321573354,0.4224183487601418,kmeans,iris,150,3,3,115,elbow_11,euclidean,amin
4.0,1.8554461559999993,0.6206329421473108,0.6300703169604691,kmeans,iris,150,3,3,115,elbow_22,euclidean,amin
3.0,1.8554444500000002,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,115,elbow_12,euclidean,amin
12.0,1.8554497040000015,0.33983305321573354,0.4224183487601418,kmeans,iris,150,3,3,115,elbow_21,euclidean,amin
5.0,1.8554428909999992,0.4752960785110105,0.5514997919023156,kmeans,iris,150,3,3,115,elbow_33,euclidean,amin
2.0,1.873485304999999,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,115,calinski_harabasz,euclidean,amax
6.0,1.8738333129999987,0.42262685788387316,0.5032604439108047,kmeans,iris,150,3,3,115,hartigan,euclidean,amin
2.0,1.8746307999999985,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,115,wb_index,euclidean,amin
3.0,1.8741030420000016,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,115,xu_index,euclidean,amin
2.0,2.6651973919999996,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,115,silhouette,-,wss_min
3.0,2.1366798630000012,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,elbow_11,conventional,mean
4.0,2.1366371300000004,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,115,elbow_22,conventional,mean
3.0,2.1366326670000007,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,elbow_12,conventional,mean
4.0,2.136630885999999,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,115,elbow_21,conventional,mean
5.0,2.1366308529999998,0.46569394095542876,0.5398382524736515,rswap,iris,150,3,3,115,elbow_33,conventional,mean
3.0,2.154112865000002,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,calinski_harabasz,conventional,mean
11.0,2.154827680000004,0.33600515527796365,0.4279751869623159,rswap,iris,150,3,3,115,hartigan,conventional,mean
3.0,2.153819340000002,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,wb_index,conventional,mean
30.0,2.1545902659999996,0.14254511972475695,0.3239378616794656,rswap,iris,150,3,3,115,xu_index,conventional,mean
3.0,2.1366430309999984,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,elbow_11,conventional,amin
4.0,2.1366269130000006,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,115,elbow_22,conventional,amin
3.0,2.1366243880000013,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,elbow_12,conventional,amin
4.0,2.136623636000003,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,115,elbow_21,conventional,amin
5.0,2.136623797000002,0.46569394095542876,0.5398382524736515,rswap,iris,150,3,3,115,elbow_33,conventional,amin
3.0,2.1574092809999996,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,calinski_harabasz,conventional,amax
11.0,2.1542974610000023,0.33600515527796365,0.4279751869623159,rswap,iris,150,3,3,115,hartigan,conventional,amin
3.0,2.154006756000001,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,wb_index,conventional,amin
30.0,2.154531627000001,0.14254511972475695,0.3239378616794656,rswap,iris,150,3,3,115,xu_index,conventional,amin
3.0,2.0174109469999983,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,elbow_11,euclidean,mean
4.0,2.0173542910000037,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,115,elbow_22,euclidean,mean
3.0,2.0173542309999988,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,elbow_12,euclidean,mean
4.0,2.017361204,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,115,elbow_21,euclidean,mean
5.0,2.0173475210000014,0.4670212076986913,0.5402934708474242,rswap,iris,150,3,3,115,elbow_33,euclidean,mean
2.0,2.0411102930000027,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,115,calinski_harabasz,euclidean,mean
6.0,2.042626434999999,0.4212570621468927,0.50287045928644,rswap,iris,150,3,3,115,hartigan,euclidean,mean
2.0,2.045403521000001,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,115,wb_index,euclidean,mean
3.0,2.0434177190000007,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,xu_index,euclidean,mean
3.0,2.017375097000002,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,elbow_11,euclidean,amin
4.0,2.017344220000002,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,115,elbow_22,euclidean,amin
3.0,2.0173444750000016,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,elbow_12,euclidean,amin
4.0,2.0173410589999996,0.6230929299814632,0.631257454784579,rswap,iris,150,3,3,115,elbow_21,euclidean,amin
5.0,2.0173422440000017,0.4670212076986913,0.5402934708474242,rswap,iris,150,3,3,115,elbow_33,euclidean,amin
2.0,2.039608899000001,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,115,calinski_harabasz,euclidean,amax
6.0,2.035911401,0.4212570621468927,0.50287045928644,rswap,iris,150,3,3,115,hartigan,euclidean,amin
2.0,2.0352068569999986,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,115,wb_index,euclidean,amin
3.0,2.035966561000002,0.7163421126838476,0.736419288125285,rswap,iris,150,3,3,115,xu_index,euclidean,amin
2.0,2.8049828150000025,0.5681159420289855,0.5793801642856949,rswap,iris,150,3,3,115,silhouette,-,wss_min
3.0,2.023968955000001,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,elbow_11,conventional,mean
4.0,2.023920888000003,0.610664611861335,0.6263778971718847,kmeans,iris,150,3,3,120,elbow_22,conventional,mean
3.0,2.0239170840000007,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,elbow_12,conventional,mean
4.0,2.0239124660000023,0.610664611861335,0.6263778971718847,kmeans,iris,150,3,3,120,elbow_21,conventional,mean
5.0,2.0239142730000026,0.457031902643878,0.53666942986618,kmeans,iris,150,3,3,120,elbow_33,conventional,mean
2.0,2.0416607720000037,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,120,calinski_harabasz,conventional,mean
11.0,2.042180763000001,0.35453867393763366,0.43417910978348095,kmeans,iris,150,3,3,120,hartigan,conventional,mean
3.0,2.041132203,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,wb_index,conventional,mean
30.0,2.041130449000004,0.1617549998428546,0.3242594244734869,kmeans,iris,150,3,3,120,xu_index,conventional,mean
3.0,2.0239247670000005,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,elbow_11,conventional,amin
4.0,2.0239099680000017,0.610664611861335,0.6263778971718847,kmeans,iris,150,3,3,120,elbow_22,conventional,amin
3.0,2.023907567000002,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,elbow_12,conventional,amin
4.0,2.023907749000003,0.610664611861335,0.6263778971718847,kmeans,iris,150,3,3,120,elbow_21,conventional,amin
5.0,2.0239079190000027,0.457031902643878,0.53666942986618,kmeans,iris,150,3,3,120,elbow_33,conventional,amin
3.0,2.041532023000002,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,calinski_harabasz,conventional,amax
11.0,2.0413443350000016,0.35453867393763366,0.43417910978348095,kmeans,iris,150,3,3,120,hartigan,conventional,amin
3.0,2.041861927000003,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,wb_index,conventional,amin
30.0,2.0410361460000033,0.1617549998428546,0.3242594244734869,kmeans,iris,150,3,3,120,xu_index,conventional,amin
3.0,1.839118151000001,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,elbow_11,euclidean,mean
4.0,1.8383566229999992,0.6206329421473108,0.6300703169604691,kmeans,iris,150,3,3,120,elbow_22,euclidean,mean
3.0,1.8383428250000016,0.7163421126838476,0.736419288125285,kmeans,iris,150,3,3,120,elbow_12,euclidean,mean
4.0,1.8383407829999996,0.6206329421473108,0.6300703169604691,kmeans,iris,150,3,3,120,elbow_21,euclidean,mean
5.0,1.8383429259999993,0.4644927961744216,0.5392247096893293,kmeans,iris,150,3,3,120,elbow_33,euclidean,mean
2.0,1.8556008539999986,0.5681159420289855,0.5793801642856949,kmeans,iris,150,3,3,120,calinski_harabasz,euclidean,mean
